seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops,shield_rejection_reasons
5402,site_medium,high,False,0.6666666666666666,0.6666666666666666,300,13.75,27,0,74.50000089406967,74.50000089406967,,111.75000134110451,0,0,0,0,0,0,97,0,False,False,0,0,"{""future_collision_risk"": 84, ""future_human_clearance_risk"": 84, ""future_restricted_zone_risk"": 8, ""human_clearance_breach"": 12, ""human_near_miss_exposure"": 87, ""restricted_zone"": 85}"
5402,site_dynamic,low,False,0.75,0.75,400,64.0,48,0,42.0,42.0,,56.0,0,0,0,0,0,0,65,0,False,False,0,0,"{""dynamic_hazard_prediction"": 21, ""future_collision_risk"": 43, ""future_human_clearance_risk"": 11, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 25, ""human_near_miss_exposure"": 40, ""restricted_zone"": 40}"
5402,site_dynamic,medium,False,0.4,0.4,400,97.0,170,4.0,125.00000059604645,129.00000059604645,,322.5000014901161,3,0,3,0,0,0,203,0,True,True,0,0,"{""dynamic_hazard_prediction"": 58, ""future_collision_risk"": 111, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 91, ""human_near_miss_exposure"": 98, ""restricted_zone"": 111}"
5402,site_dynamic,high,False,0.9565217391304348,0.9565217391304348,400,80.25,92,17.0,136.5000011920929,153.5000011920929,,160.47727397355166,14,6,8,0,0,0,39,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 22, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 5, ""human_clearance_breach"": 30, ""human_near_miss_exposure"": 27, ""restricted_zone"": 9}"
5403,site_small,low,False,0.6666666666666666,0.6666666666666666,180,1.25,2,0,2.0,2.0,,3.0,0,0,0,0,0,0,69,0,False,False,0,0,"{""future_collision_risk"": 67, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1, ""restricted_zone"": 68}"
5403,site_small,medium,True,1.0,1.0,99,11.5,6,0,14.900000147521496,14.900000147521496,14.900000147521496,14.900000147521496,0,0,0,0,0,0,10,0,False,False,0,0,"{""future_collision_risk"": 3, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 3, ""restricted_zone"": 6}"
5403,site_small,high,True,1.0,1.0,101,6.0,9,0,26.700000301003456,26.700000301003456,26.700000301003456,26.700000301003456,0,0,0,0,0,0,9,0,False,False,0,0,"{""future_collision_risk"": 2, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 4, ""restricted_zone"": 5}"
5403,site_medium,low,True,1.0,1.0,216,34.25,36,0,23.0,23.0,23.0,23.0,0,0,0,0,0,0,35,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 3, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 30, ""human_near_miss_exposure"": 32, ""restricted_zone"": 5}"
5403,site_medium,medium,True,1.0,1.0,221,18.25,26,1.0,35.60000032931566,36.60000032931566,36.60000032931566,36.60000032931566,1,0,1,0,0,0,20,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 16, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 12, ""human_near_miss_exposure"": 11, ""restricted_zone"": 8}"
5403,site_medium,high,True,1.0,1.0,163,26.75,26,6.0,47.600000485777855,53.600000485777855,53.600000485777855,53.600000485777855,5,2,3,0,0,0,11,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 7, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 6, ""restricted_zone"": 6}"
5403,site_dynamic,low,False,0.4166666666666667,0.4166666666666667,400,105.75,174,0,90.0,90.0,,216.0,0,0,0,0,0,0,171,0,False,False,0,0,"{""dynamic_hazard_prediction"": 19, ""future_collision_risk"": 5, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 167, ""human_near_miss_exposure"": 168, ""restricted_zone"": 4}"
5403,site_dynamic,medium,False,0.8,0.8,400,43.0,45,1.0,88.00000059604645,89.00000059604645,,111.25000074505806,1,0,1,0,0,0,88,0,True,True,0,0,"{""dynamic_hazard_prediction"": 12, ""future_collision_risk"": 49, ""future_human_clearance_risk"": 7, ""future_restricted_zone_risk"": 13, ""human_clearance_breach"": 30, ""human_near_miss_exposure"": 22, ""restricted_zone"": 58}"
5403,site_dynamic,high,False,0.34782608695652173,0.34782608695652173,400,8.0,14,2.0,90.0000011920929,92.0000011920929,,264.5000034272671,2,0,2,0,0,0,258,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 171, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 87, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 2, ""restricted_zone"": 256}"
5404,site_small,low,True,1.0,1.0,89,4.75,8,0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,9,0,False,False,0,0,"{""future_collision_risk"": 5, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 4, ""restricted_zone"": 4}"
5404,site_small,medium,False,0.75,0.75,180,28.0,48,0,44.0000002682209,44.0000002682209,,58.66666702429453,0,0,0,0,0,0,44,0,False,False,0,0,"{""future_collision_risk"": 4, ""human_clearance_breach"": 19, ""human_near_miss_exposure"": 21, ""restricted_zone"": 25}"
5404,site_small,high,True,1.0,1.0,82,6.0,9,3.0,18.800000235438347,21.800000235438347,21.800000235438347,21.800000235438347,3,3,0,0,0,0,1,0,False,False,0,0,"{""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1}"
5404,site_medium,low,True,1.0,1.0,285,13.5,7,0,8.5,8.55,8.55,8.55,0,0,0,0,0,0,23,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 12, ""future_human_clearance_risk"": 2, ""human_clearance_breach"": 5, ""human_near_miss_exposure"": 7, ""restricted_zone"": 18}"
5404,site_medium,medium,True,1.0,1.0,65,7.0,9,3.0,11.500000096857548,14.500000096857548,14.500000096857548,14.500000096857548,2,1,1,0,0,0,4,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 3, ""future_human_clearance_risk"": 1, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 2, ""restricted_zone"": 1}"
5404,site_medium,high,False,0.7333333333333333,0.7333333333333333,300,24.25,44,0,83.00000089406967,83.00000089406967,,113.1818194010041,0,0,0,0,0,0,49,0,False,False,0,0,"{""future_collision_risk"": 4, ""future_human_clearance_risk"": 16, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 36, ""human_near_miss_exposure"": 36, ""restricted_zone"": 13}"
5404,site_dynamic,low,False,0.75,0.75,400,51.0,21,0,44.5,44.5,,59.333333333333336,0,0,0,0,0,0,45,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 23, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 13, ""human_near_miss_exposure"": 15, ""restricted_zone"": 32}"
5404,site_dynamic,medium,False,0.8,0.8,400,14.5,18,2.0,50.00000059604645,52.00000059604645,,65.00000074505806,2,1,1,0,0,0,53,0,False,False,0,0,"{""dynamic_hazard_prediction"": 6, ""future_collision_risk"": 47, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 48, ""restricted_zone"": 49}"
5404,site_dynamic,high,False,0.5652173913043478,0.5652173913043478,400,47.75,65,5.0,111.0000011920929,116.0000011920929,,205.2307713398567,5,0,5,0,0,0,134,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 126, ""future_human_clearance_risk"": 29, ""human_clearance_breach"": 35, ""human_near_miss_exposure"": 33, ""restricted_zone"": 99}"
5405,site_small,low,True,1.0,1.0,103,6.5,8,0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,5,0,False,False,0,0,"{""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 5, ""restricted_zone"": 1}"
5405,site_small,medium,True,1.0,1.0,65,3.5,4,0,10.500000096857548,10.500000096857548,10.500000096857548,10.500000096857548,0,0,0,0,0,0,3,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 1, ""restricted_zone"": 3}"
5405,site_small,high,True,1.0,1.0,144,10.5,11,0,40.30000042915344,40.30000042915344,40.30000042915344,40.30000042915344,0,0,0,0,0,0,13,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 9, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 8, ""restricted_zone"": 7}"
5405,site_medium,low,True,1.0,1.0,286,14.0,14,0,11.0,11.0,11.0,11.0,0,0,0,0,0,0,30,0,False,False,0,0,"{""dynamic_hazard_prediction"": 3, ""future_collision_risk"": 12, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 10, ""human_near_miss_exposure"": 19, ""restricted_zone"": 20}"
5405,site_medium,medium,True,1.0,1.0,217,16.5,21,3.0,37.7000003233552,40.750000323355195,40.750000323355195,40.750000323355195,3,3,0,0,0,0,14,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""future_collision_risk"": 6, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 8, ""human_near_miss_exposure"": 6, ""restricted_zone"": 6}"
5405,site_medium,high,False,0.9333333333333333,0.9333333333333333,300,38.25,52,5.0,90.50000089406967,95.50000089406967,,102.32142952936036,4,0,4,0,0,0,20,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 10, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 11, ""human_near_miss_exposure"": 15, ""restricted_zone"": 9}"
5405,site_dynamic,low,True,1.0,1.0,257,17.75,15,0,18.5,18.5,18.5,18.5,0,0,0,0,0,0,28,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 17, ""future_human_clearance_risk"": 3, ""future_restricted_zone_risk"": 2, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 14, ""restricted_zone"": 21}"
5405,site_dynamic,medium,False,0.8666666666666667,0.8666666666666667,400,48.25,47,13.0,76.00000059604645,89.10000059604644,,102.8076929954382,13,12,1,0,0,0,93,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 76, ""future_human_clearance_risk"": 1, ""future_restricted_zone_risk"": 10, ""human_clearance_breach"": 21, ""human_near_miss_exposure"": 18, ""restricted_zone"": 72}"
5405,site_dynamic,high,False,0.9565217391304348,0.9565217391304348,400,71.25,91,21.0,124.0000011920929,145.0000011920929,,151.59091033718803,21,7,14,0,0,0,43,0,False,False,0,0,"{""dynamic_hazard_prediction"": 8, ""future_collision_risk"": 20, ""future_human_clearance_risk"": 10, ""future_restricted_zone_risk"": 6, ""human_clearance_breach"": 24, ""human_near_miss_exposure"": 28, ""restricted_zone"": 19}"
5406,site_small,low,True,1.0,1.0,133,4.0,7,0,5.5,5.5,5.5,5.5,0,0,0,0,0,0,9,0,False,False,0,0,"{""future_collision_risk"": 3, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 5, ""restricted_zone"": 6}"
5406,site_small,medium,False,0.75,0.75,180,8.25,12,0,29.0000002682209,29.0000002682209,,38.66666702429453,0,0,0,0,0,0,18,0,False,False,0,0,"{""future_collision_risk"": 4, ""human_clearance_breach"": 9, ""human_near_miss_exposure"": 8, ""restricted_zone"": 9}"
5406,site_small,high,False,0.3333333333333333,0.3333333333333333,180,43.5,87,2.0,78.5000005364418,80.5000005364418,,241.5000016093254,1,0,1,0,0,0,79,0,False,False,0,0,"{""future_restricted_zone_risk"": 79, ""human_clearance_breach"": 79, ""human_near_miss_exposure"": 79}"
5406,site_medium,low,True,1.0,1.0,279,7.75,1,0,1.5,1.5,1.5,1.5,0,0,0,0,0,0,9,0,False,False,0,0,"{""future_collision_risk"": 5, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 1, ""restricted_zone"": 8}"
5406,site_medium,medium,False,0.9,0.9,300,39.25,34,6.0,55.000000447034836,61.000000447034836,,67.77777827448315,6,6,0,0,0,0,29,0,False,False,0,0,"{""dynamic_hazard_prediction"": 4, ""future_collision_risk"": 12, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 21, ""human_near_miss_exposure"": 19, ""restricted_zone"": 8}"
5406,site_medium,high,False,0.6,0.6,300,57.0,98,5.0,109.50000089406967,114.55000089406967,,190.91666815678278,5,0,5,0,0,0,83,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 78, ""future_restricted_zone_risk"": 74, ""human_clearance_breach"": 78, ""human_near_miss_exposure"": 78, ""restricted_zone"": 5}"
5406,site_dynamic,low,False,0.25,0.25,400,4.0,2,0,3.0,3.0,,12.0,0,0,0,0,0,0,101,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 26, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 1, ""restricted_zone"": 99}"
5406,site_dynamic,medium,False,0.8666666666666667,0.8666666666666667,400,48.5,46,0,85.00000059604645,85.10000059604644,,98.19230838005359,0,0,0,0,0,0,50,0,False,False,0,0,"{""dynamic_hazard_prediction"": 9, ""future_collision_risk"": 25, ""future_restricted_zone_risk"": 4, ""human_clearance_breach"": 31, ""human_near_miss_exposure"": 39, ""restricted_zone"": 19}"
5406,site_dynamic,high,False,0.782608695652174,0.782608695652174,400,44.75,43,22.0,95.5000011920929,117.5000011920929,,150.13889041211868,22,19,3,0,0,0,45,0,False,False,0,0,"{""future_collision_risk"": 24, ""future_human_clearance_risk"": 18, ""future_restricted_zone_risk"": 17, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 37, ""restricted_zone"": 43}"
5407,site_small,low,True,1.0,1.0,87,0.75,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,2,0,False,False,0,0,"{""future_collision_risk"": 1, ""human_near_miss_exposure"": 1, ""restricted_zone"": 2}"
5407,site_small,medium,True,1.0,1.0,95,2.25,3,0,12.000000141561031,12.000000141561031,12.000000141561031,12.000000141561031,0,0,0,0,0,0,1,0,False,False,0,0,"{""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1}"
5407,site_small,high,True,1.0,1.0,114,14.75,13,0,34.300000339746475,34.300000339746475,34.300000339746475,34.300000339746475,0,0,0,0,0,0,8,0,False,False,0,0,"{""future_collision_risk"": 4, ""human_clearance_breach"": 6, ""human_near_miss_exposure"": 6, ""restricted_zone"": 2}"
5407,site_medium,low,True,1.0,1.0,186,13.5,6,0,7.0,7.0,7.0,7.0,0,0,0,0,0,0,7,0,False,False,0,0,"{""dynamic_hazard_prediction"": 2, ""future_collision_risk"": 3, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 3, ""human_near_miss_exposure"": 3, ""restricted_zone"": 4}"
5407,site_medium,medium,False,0.7,0.7,300,40.0,62,0,97.00000044703484,97.00000044703484,,138.57142921004979,0,0,0,0,0,0,58,0,False,False,0,0,"{""dynamic_hazard_prediction"": 7, ""future_collision_risk"": 19, ""human_clearance_breach"": 57, ""human_near_miss_exposure"": 56, ""restricted_zone"": 1}"
5407,site_medium,high,True,1.0,1.0,168,10.75,17,4.0,42.70000049471855,46.70000049471855,46.70000049471855,46.70000049471855,4,3,1,0,0,0,9,0,False,False,0,0,"{""future_collision_risk"": 5, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 4, ""human_near_miss_exposure"": 6, ""restricted_zone"": 5}"
5407,site_dynamic,low,False,0.5,0.5,400,43.0,69,0,34.5,34.5,,69.0,0,0,0,0,0,0,168,0,False,False,0,0,"{""dynamic_hazard_prediction"": 21, ""future_collision_risk"": 141, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 68, ""human_near_miss_exposure"": 68, ""restricted_zone"": 100}"
5407,site_dynamic,medium,False,0.5333333333333333,0.5333333333333333,400,42.0,49,0,70.50000059604645,70.50000059604645,,132.1875011175871,0,0,0,0,0,0,68,0,False,False,0,0,"{""dynamic_hazard_prediction"": 26, ""future_collision_risk"": 36, ""future_restricted_zone_risk"": 12, ""human_clearance_breach"": 26, ""human_near_miss_exposure"": 43, ""restricted_zone"": 42}"
5407,site_dynamic,high,False,0.782608695652174,0.782608695652174,400,78.25,95,7.0,138.0000011920929,145.0500011920929,,185.3416681898965,7,1,6,0,0,0,71,0,False,False,0,0,"{""dynamic_hazard_prediction"": 11, ""future_collision_risk"": 55, ""future_human_clearance_risk"": 2, ""future_restricted_zone_risk"": 8, ""human_clearance_breach"": 49, ""human_near_miss_exposure"": 50, ""restricted_zone"": 22}"
5408,site_small,low,True,1.0,1.0,6,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,False,False,0,0,"{""restricted_zone"": 1}"
5408,site_small,medium,True,1.0,1.0,80,3.5,7,0,11.50000011920929,11.50000011920929,11.50000011920929,11.50000011920929,0,0,0,0,0,0,2,0,False,False,0,0,"{""future_collision_risk"": 1, ""human_clearance_breach"": 2, ""human_near_miss_exposure"": 1}"
5408,site_small,high,True,1.0,1.0,87,7.0,10,3.0,19.50000023841858,22.50000023841858,22.50000023841858,22.50000023841858,2,1,1,0,0,0,6,0,False,False,0,0,"{""dynamic_hazard_prediction"": 1, ""human_clearance_breach"": 1, ""human_near_miss_exposure"": 1, ""restricted_zone"": 5}"
5408,site_medium,low,False,0.8571428571428571,0.8571428571428571,300,32.5,16,0,43.0,43.05,,50.225,0,0,0,0,0,0,33,0,False,False,0,0,"{""dynamic_hazard_prediction"": 15, ""future_collision_risk"": 6, ""human_clearance_breach"": 7, ""human_near_miss_exposure"": 4, ""restricted_zone"": 26}"
5408,site_medium,medium,True,1.0,1.0,216,20.5,34,0,42.60000032186508,42.60000032186508,42.60000032186508,42.60000032186508,0,0,0,0,0,0,24,0,False,False,0,0,"{""future_collision_risk"": 7, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 22, ""human_near_miss_exposure"": 21, ""restricted_zone"": 2}"
5408,site_medium,high,False,0.2,0.2,300,74.0,147,0,133.50000089406967,133.50000089406967,,667.5000044703484,0,0,0,0,0,0,292,0,True,True,0,0,"{""dynamic_hazard_prediction"": 80, ""future_collision_risk"": 47, ""future_human_clearance_risk"": 99, ""human_clearance_breach"": 146, ""human_near_miss_exposure"": 245, ""restricted_zone"": 47}"
5408,site_dynamic,low,True,1.0,1.0,272,34.25,33,0,23.5,23.5,23.5,23.5,0,0,0,0,0,0,41,0,False,False,0,0,"{""dynamic_hazard_prediction"": 5, ""future_collision_risk"": 18, ""future_human_clearance_risk"": 3, ""future_restricted_zone_risk"": 3, ""human_clearance_breach"": 14, ""human_near_miss_exposure"": 16, ""restricted_zone"": 27}"
5408,site_dynamic,medium,True,1.0,1.0,377,61.25,22,0,55.70000056177378,55.70000056177378,55.70000056177378,55.70000056177378,0,0,0,0,0,0,70,0,False,False,0,0,"{""dynamic_hazard_prediction"": 23, ""future_collision_risk"": 33, ""future_human_clearance_risk"": 5, ""future_restricted_zone_risk"": 1, ""human_clearance_breach"": 8, ""human_near_miss_exposure"": 9, ""restricted_zone"": 62}"
