seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops
5404,site_small,high,False,0.3333333333333333,0.3333333333333333,180,4.75,3,3.0,46.400000527501106,49.400000527501106,,148.20000158250332,3,1,2,0,0,0,18,0,False,False,0,0
5404,site_medium,low,False,0.7142857142857143,0.7142857142857143,300,5.5,0,0,3.0,3.05,,4.27,0,0,0,0,0,0,34,0,False,False,0,0
5404,site_medium,medium,False,0.9,0.9,300,3.5,1,1.0,32.000000447034836,33.000000447034836,,36.66666716337204,1,1,0,0,0,0,38,0,False,False,0,0
5404,site_medium,high,False,0.7333333333333333,0.7333333333333333,300,19.5,20,20.0,69.00000089406967,89.05000089406967,,121.4318194010041,10,1,9,0,0,0,100,0,False,False,0,0
5404,site_dynamic,low,False,0.75,0.75,400,27.0,0,0,6.0,6.0,,8.0,0,0,0,0,0,0,80,0,True,True,0,0
5404,site_dynamic,medium,False,0.3333333333333333,0.3333333333333333,400,26.0,4,4.0,41.00000059604645,45.050000596046445,,135.15000178813935,4,4,0,0,0,0,86,0,False,False,0,0
5404,site_dynamic,high,False,0.6956521739130435,0.6956521739130435,400,54.0,68,68.0,88.0000011920929,156.0000011920929,,224.25000171363354,34,2,32,0,0,0,45,0,False,False,0,0
5405,site_small,low,True,1.0,1.0,63,2.5,0,0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,6,0,False,False,0,0
5405,site_small,medium,True,1.0,1.0,85,1.5,0,0,10.50000012665987,10.50000012665987,10.50000012665987,10.50000012665987,0,0,0,0,0,0,11,0,False,False,0,0
5405,site_small,high,False,0.6666666666666666,0.6666666666666666,180,12.75,0,0,49.0000005364418,49.0000005364418,,73.5000008046627,0,0,0,0,0,0,14,0,False,False,0,0
5405,site_medium,low,False,0.7142857142857143,0.7142857142857143,300,11.25,0,0,7.0,7.0,,9.799999999999999,0,0,0,0,0,0,47,0,False,False,0,0
5405,site_medium,medium,False,0.7,0.7,300,7.25,0,0,33.000000447034836,33.000000447034836,,47.14285778147834,0,0,0,0,0,0,52,0,False,False,0,0
5405,site_medium,high,False,0.5333333333333333,0.5333333333333333,300,19.5,18,18.0,62.00000089406967,80.00000089406967,,150.00000167638063,16,0,16,0,0,0,31,0,False,False,0,0
5405,site_dynamic,low,True,1.0,1.0,149,10.0,0,0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,21,0,False,False,0,0
5405,site_dynamic,medium,False,0.7333333333333333,0.7333333333333333,400,16.5,5,5.0,47.00000059604645,52.050000596046445,,70.97727354006334,2,0,2,0,0,0,89,0,False,False,0,0
5405,site_dynamic,high,False,0.6956521739130435,0.6956521739130435,400,60.25,100,100.0,82.0000011920929,182.0500011920929,,261.69687671363357,91,4,87,0,0,0,96,0,False,False,0,0
5406,site_small,low,True,1.0,1.0,155,6.75,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,18,0,False,False,0,0
5406,site_small,medium,False,0.75,0.75,180,1.75,0,0,23.0000002682209,23.0000002682209,,30.666667024294537,0,0,0,0,0,0,35,0,False,False,0,0
5406,site_small,high,False,0.8333333333333334,0.8333333333333334,180,8.25,6,6.0,40.0000005364418,46.0500005364418,,55.26000064373016,1,0,1,0,0,0,13,0,False,False,0,0
5406,site_medium,low,False,0.42857142857142855,0.42857142857142855,300,2.0,0,0,2.0,2.0,,4.666666666666667,0,0,0,0,0,0,9,0,False,False,0,0
5406,site_medium,medium,False,0.8,0.8,300,13.25,0,0,33.000000447034836,33.000000447034836,,41.250000558793545,0,0,0,0,0,0,43,0,False,False,0,0
5406,site_medium,high,False,0.26666666666666666,0.26666666666666666,300,12.25,0,0,79.00000089406967,79.00000089406967,,296.25000335276127,0,0,0,0,0,0,41,0,False,False,0,0
5406,site_dynamic,low,False,0.75,0.75,400,18.5,0,0,12.0,12.0,,16.0,0,0,0,0,0,0,72,0,True,True,0,0
5406,site_dynamic,medium,False,0.5333333333333333,0.5333333333333333,400,20.25,0,0,46.00000059604645,46.050000596046445,,86.34375111758709,0,0,0,0,0,0,65,0,False,False,0,0
5406,site_dynamic,high,False,0.5217391304347826,0.5217391304347826,400,22.5,34,34.0,80.0000011920929,114.0000011920929,,218.50000228484473,25,6,19,0,0,0,136,0,False,False,0,0
5407,site_small,low,True,1.0,1.0,151,6.5,0,0,2.0,2.0,2.0,2.0,0,0,0,0,0,0,10,0,False,False,0,0
5407,site_small,medium,True,1.0,1.0,87,0.5,0,0,8.700000129640102,8.700000129640102,8.700000129640102,8.700000129640102,0,0,0,0,0,0,1,0,False,False,0,0
5407,site_small,high,True,1.0,1.0,113,6.0,1,1.0,26.600000336766243,27.600000336766243,27.600000336766243,27.600000336766243,1,1,0,0,0,0,15,0,False,False,0,0
5407,site_medium,low,False,0.5714285714285714,0.5714285714285714,300,27.75,0,0,87.0,87.0,,152.25,0,0,0,0,0,0,6,0,False,False,0,0
5407,site_medium,medium,False,0.8,0.8,300,5.75,0,0,35.000000447034836,35.000000447034836,,43.750000558793545,0,0,0,0,0,0,76,0,False,False,0,0
5407,site_medium,high,False,0.5333333333333333,0.5333333333333333,300,8.25,7,7.0,60.60000088810921,67.60000088810921,,126.75000166520476,2,0,2,0,0,0,33,0,False,False,0,0
5407,site_dynamic,low,False,0.6666666666666666,0.6666666666666666,400,25.75,0,0,5.0,5.0,,7.5,0,0,0,0,0,0,69,0,False,False,0,0
5407,site_dynamic,medium,False,0.6666666666666666,0.6666666666666666,400,22.75,0,0,51.00000059604645,51.00000059604645,,76.50000089406967,0,0,0,0,0,0,138,0,False,False,0,0
5407,site_dynamic,high,False,0.5217391304347826,0.5217391304347826,400,34.75,14,14.0,81.0000011920929,95.0000011920929,,182.08333561817807,8,2,6,0,0,0,72,0,False,False,0,0
5408,site_small,low,True,1.0,1.0,106,0.75,0,0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,4,0,False,False,0,0
5408,site_small,medium,False,0.0,0.0,180,1.5,0,0,18.0000002682209,18.0000002682209,,,0,0,0,0,0,0,54,0,False,False,0,0
