13,2,1,0,0,0,0,0,0
9,1949,270,0,31,0,0,0,0
2,147,863,0,5,0,0,0,0
0,0,0,0,0,0,0,0,0
1,14,8,0,2508,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
