8,4,4,0,0,0,0,0,0
4,1912,318,0,25,0,0,0,0
2,127,880,0,8,0,0,0,0
0,0,0,0,0,0,0,0,0
1,41,6,0,2483,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
