9,3,4,0,0,0,0,0,0
4,2003,202,0,50,0,0,0,0
1,182,824,0,10,0,0,0,0
0,0,0,0,0,0,0,0,0
1,19,3,0,2508,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
