12,4,0,0,0,0,0,0,0
11,3172,10,0,39,0,0,0,0
0,37,4,0,3,0,0,0,0
0,0,0,0,0,0,0,0,0
0,46,2,0,2483,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
