run_id,algorithm,environment,seed,inspection_coverage,hazard_recall,path_length,collisions,near_misses,restricted_zone_violations,time_to_inspect,energy_proxy,success,average_planning_latency_ms,decision_reasons
nearest_risk_revisit:site_medium:28,nearest_risk_revisit,site_medium,28,0.20918367346938777,1.0,54.0,0,0,0,63,55.80000000000001,True,0.17017143129903292,"{""inspect"": 9, ""nearest_known_risk"": 54}"
nearest_risk_revisit:site_medium:29,nearest_risk_revisit,site_medium,29,0.4030612244897959,1.0,90.0,0,2,0,100,92.00000000000001,True,0.11734899977454916,"{""inspect"": 10, ""nearest_known_risk"": 90}"
nearest_risk_revisit:site_medium:30,nearest_risk_revisit,site_medium,30,0.4642857142857143,1.0,135.0,0,3,0,145,137.0,True,0.13012689566400287,"{""inspect"": 10, ""nearest_known_risk"": 135}"
nearest_risk_revisit:site_medium:31,nearest_risk_revisit,site_medium,31,0.5,1.0,163.0,0,3,0,173,165.0,True,0.1792826590860381,"{""inspect"": 10, ""nearest_known_risk"": 163}"
nearest_risk_revisit:site_medium:32,nearest_risk_revisit,site_medium,32,0.3520408163265306,1.0,90.0,0,2,0,100,92.0,True,0.12476899748435244,"{""inspect"": 10, ""nearest_known_risk"": 90}"
nearest_risk_revisit:site_medium:33,nearest_risk_revisit,site_medium,33,0.29081632653061223,1.0,72.0,0,8,1,82,74.00000000000001,True,0.21296951290867405,"{""inspect"": 10, ""nearest_known_risk"": 72}"
nearest_risk_revisit:site_medium:34,nearest_risk_revisit,site_medium,34,0.2857142857142857,1.0,69.0,0,5,0,77,70.60000000000001,True,0.2628558446870899,"{""inspect"": 8, ""nearest_known_risk"": 69}"
nearest_risk_revisit:site_medium:35,nearest_risk_revisit,site_medium,35,0.44387755102040816,1.0,132.0,0,2,0,140,133.6,True,0.07460428501612373,"{""inspect"": 8, ""nearest_known_risk"": 132}"
nearest_risk_revisit:site_medium:36,nearest_risk_revisit,site_medium,36,0.1326530612244898,1.0,40.0,0,0,0,49,41.8,True,0.4341020415137921,"{""inspect"": 9, ""nearest_known_risk"": 40}"
nearest_risk_revisit:site_medium:37,nearest_risk_revisit,site_medium,37,0.15816326530612246,1.0,36.0,0,1,0,45,37.8,True,0.33627555563321543,"{""inspect"": 9, ""nearest_known_risk"": 36}"
nearest_risk_revisit:site_medium:38,nearest_risk_revisit,site_medium,38,0.25,1.0,59.0,0,0,0,69,61.000000000000014,True,0.22230144721739317,"{""inspect"": 10, ""nearest_known_risk"": 59}"
nearest_risk_revisit:site_medium:39,nearest_risk_revisit,site_medium,39,0.3520408163265306,1.0,89.0,0,3,0,99,91.00000000000001,True,0.2705969693694226,"{""inspect"": 10, ""nearest_known_risk"": 89}"
nearest_risk_revisit:site_medium:40,nearest_risk_revisit,site_medium,40,0.336734693877551,1.0,71.0,0,0,0,81,73.00000000000001,True,0.10358889006584147,"{""inspect"": 10, ""nearest_known_risk"": 71}"
nearest_risk_revisit:site_medium:41,nearest_risk_revisit,site_medium,41,0.35714285714285715,1.0,100.0,0,3,0,109,101.80000000000001,True,0.19620733742533816,"{""inspect"": 9, ""nearest_known_risk"": 100}"
nearest_risk_revisit:site_medium:42,nearest_risk_revisit,site_medium,42,0.3010204081632653,1.0,73.0,0,2,0,83,75.00000000000001,True,0.072320480690708,"{""inspect"": 10, ""nearest_known_risk"": 73}"
nearest_risk_revisit:site_medium:43,nearest_risk_revisit,site_medium,43,0.3163265306122449,1.0,76.0,0,1,0,85,77.80000000000001,True,0.3025823532987167,"{""inspect"": 9, ""nearest_known_risk"": 76}"
nearest_risk_revisit:site_medium:44,nearest_risk_revisit,site_medium,44,0.5714285714285714,1.0,167.0,0,0,0,177,169.0,True,0.10674915244897544,"{""inspect"": 10, ""nearest_known_risk"": 167}"
nearest_risk_revisit:site_medium:45,nearest_risk_revisit,site_medium,45,0.5459183673469388,1.0,153.0,0,1,0,162,154.8,True,0.06999135848111761,"{""inspect"": 9, ""nearest_known_risk"": 153}"
nearest_risk_revisit:site_medium:46,nearest_risk_revisit,site_medium,46,0.2755102040816326,1.0,64.0,0,0,0,72,65.60000000000001,True,0.1278416643294299,"{""inspect"": 8, ""nearest_known_risk"": 64}"
nearest_risk_revisit:site_medium:47,nearest_risk_revisit,site_medium,47,0.4897959183673469,1.0,135.0,0,0,0,145,137.0,True,0.11280620639244544,"{""inspect"": 10, ""nearest_known_risk"": 135}"
nearest_risk_revisit:site_medium:48,nearest_risk_revisit,site_medium,48,0.2653061224489796,1.0,67.0,0,0,0,76,68.80000000000001,True,0.11759473847249817,"{""inspect"": 9, ""nearest_known_risk"": 67}"
nearest_risk_revisit:site_medium:49,nearest_risk_revisit,site_medium,49,0.4897959183673469,1.0,130.0,0,3,0,140,132.0,True,0.21334857405495963,"{""inspect"": 10, ""nearest_known_risk"": 130}"
nearest_risk_revisit:site_medium:50,nearest_risk_revisit,site_medium,50,0.2193877551020408,1.0,42.0,0,1,0,52,44.00000000000001,True,0.10254615447663057,"{""inspect"": 10, ""nearest_known_risk"": 42}"
nearest_risk_revisit:site_medium:51,nearest_risk_revisit,site_medium,51,0.37755102040816324,1.0,96.0,0,2,0,106,98.0,True,0.06349245251050957,"{""inspect"": 10, ""nearest_known_risk"": 96}"
nearest_risk_revisit:site_medium:52,nearest_risk_revisit,site_medium,52,0.5612244897959183,1.0,150.0,0,12,0,160,152.0,True,0.11604999908740865,"{""inspect"": 10, ""nearest_known_risk"": 150}"
nearest_risk_revisit:site_medium:53,nearest_risk_revisit,site_medium,53,0.5,1.0,142.0,0,2,0,151,143.79999999999998,True,0.16633774765261405,"{""inspect"": 9, ""nearest_known_risk"": 142}"
nearest_risk_revisit:site_medium:54,nearest_risk_revisit,site_medium,54,0.2653061224489796,1.0,60.0,0,1,0,69,61.80000000000001,True,0.11562173755879959,"{""inspect"": 9, ""nearest_known_risk"": 60}"
nearest_risk_revisit:site_medium:55,nearest_risk_revisit,site_medium,55,0.336734693877551,1.0,87.0,0,3,0,96,88.80000000000001,True,0.13702708292839816,"{""inspect"": 9, ""nearest_known_risk"": 87}"
nearest_risk_revisit:site_medium:56,nearest_risk_revisit,site_medium,56,0.3010204081632653,1.0,74.0,0,7,1,84,76.00000000000001,True,0.32328690438243074,"{""inspect"": 10, ""nearest_known_risk"": 74}"
nearest_risk_revisit:site_medium:57,nearest_risk_revisit,site_medium,57,0.6275510204081632,1.0,164.0,0,21,0,174,165.99999999999997,True,0.12602068964879018,"{""inspect"": 10, ""nearest_known_risk"": 164}"
nearest_risk_revisit:site_medium:58,nearest_risk_revisit,site_medium,58,0.20408163265306123,1.0,41.0,0,2,0,51,43.0,True,0.17315489936199988,"{""inspect"": 10, ""nearest_known_risk"": 41}"
nearest_risk_revisit:site_medium:59,nearest_risk_revisit,site_medium,59,0.6581632653061225,1.0,185.0,0,12,0,195,187.0,True,0.15861282068400237,"{""inspect"": 10, ""nearest_known_risk"": 185}"
nearest_risk_revisit:site_medium:60,nearest_risk_revisit,site_medium,60,0.30612244897959184,1.0,74.0,0,1,0,82,75.60000000000001,True,0.08164756227193809,"{""inspect"": 8, ""nearest_known_risk"": 74}"
nearest_risk_revisit:site_medium:61,nearest_risk_revisit,site_medium,61,0.5051020408163265,1.0,124.0,0,6,0,133,125.80000000000001,True,0.1449819546564013,"{""inspect"": 9, ""nearest_known_risk"": 124}"
nearest_risk_revisit:site_medium:62,nearest_risk_revisit,site_medium,62,0.1377551020408163,1.0,30.0,0,0,0,40,31.999999999999996,True,0.174200000037672,"{""inspect"": 10, ""nearest_known_risk"": 30}"
nearest_risk_revisit:site_medium:63,nearest_risk_revisit,site_medium,63,0.3877551020408163,1.0,105.0,0,6,0,115,107.00000000000001,True,0.13370869590131484,"{""inspect"": 10, ""nearest_known_risk"": 105}"
nearest_risk_revisit:site_medium:64,nearest_risk_revisit,site_medium,64,0.39285714285714285,1.0,97.0,0,2,0,107,99.00000000000001,True,0.08327102725977235,"{""inspect"": 10, ""nearest_known_risk"": 97}"
nearest_risk_revisit:site_medium:65,nearest_risk_revisit,site_medium,65,0.37755102040816324,1.0,93.0,0,5,0,102,94.80000000000001,True,0.1115049018670677,"{""inspect"": 9, ""nearest_known_risk"": 93}"
nearest_risk_revisit:site_medium:66,nearest_risk_revisit,site_medium,66,0.3826530612244898,1.0,92.0,0,1,0,101,93.8,True,0.14082177992827158,"{""inspect"": 9, ""nearest_known_risk"": 92}"
nearest_risk_revisit:site_medium:67,nearest_risk_revisit,site_medium,67,0.29081632653061223,1.0,82.0,0,6,0,92,84.00000000000001,True,0.20508043488244648,"{""inspect"": 10, ""nearest_known_risk"": 82}"
nearest_risk_revisit:site_medium:68,nearest_risk_revisit,site_medium,68,0.33163265306122447,1.0,90.0,0,0,0,100,92.00000000000001,True,0.20006900129374117,"{""inspect"": 10, ""nearest_known_risk"": 90}"
nearest_risk_revisit:site_medium:69,nearest_risk_revisit,site_medium,69,0.5255102040816326,1.0,166.0,0,1,1,174,167.6,True,0.1055764363230281,"{""inspect"": 8, ""nearest_known_risk"": 166}"
nearest_risk_revisit:site_medium:70,nearest_risk_revisit,site_medium,70,0.45918367346938777,1.0,124.0,0,4,0,134,126.00000000000001,True,0.10859701520096121,"{""inspect"": 10, ""nearest_known_risk"": 124}"
nearest_risk_revisit:site_medium:71,nearest_risk_revisit,site_medium,71,0.4030612244897959,1.0,108.0,0,0,0,116,109.60000000000001,True,0.21331379258330782,"{""inspect"": 8, ""nearest_known_risk"": 108}"
nearest_risk_revisit:site_medium:72,nearest_risk_revisit,site_medium,72,0.5663265306122449,1.0,196.0,0,10,0,204,197.6,True,0.13279362781973117,"{""inspect"": 8, ""nearest_known_risk"": 196}"
nearest_risk_revisit:site_medium:73,nearest_risk_revisit,site_medium,73,0.33163265306122447,1.0,85.0,0,1,2,94,86.80000000000003,True,0.2609053183906771,"{""inspect"": 9, ""nearest_known_risk"": 85}"
nearest_risk_revisit:site_medium:74,nearest_risk_revisit,site_medium,74,0.23469387755102042,1.0,46.0,0,1,0,54,47.60000000000001,True,0.10266111025379764,"{""inspect"": 8, ""nearest_known_risk"": 46}"
nearest_risk_revisit:site_medium:75,nearest_risk_revisit,site_medium,75,0.1989795918367347,1.0,69.0,0,0,0,79,71.00000000000001,True,0.4585898725192145,"{""inspect"": 10, ""nearest_known_risk"": 69}"
nearest_risk_revisit:site_medium:76,nearest_risk_revisit,site_medium,76,0.3979591836734694,1.0,104.0,0,2,0,114,106.00000000000001,True,0.09241228052129022,"{""inspect"": 10, ""nearest_known_risk"": 104}"
nearest_risk_revisit:site_medium:77,nearest_risk_revisit,site_medium,77,0.5306122448979592,1.0,144.0,0,3,0,154,146.0,True,0.10408116874962368,"{""inspect"": 10, ""nearest_known_risk"": 144}"
nearest_risk_revisit:site_medium:78,nearest_risk_revisit,site_medium,78,0.19387755102040816,1.0,51.0,0,0,0,61,53.00000000000001,True,0.23163278676859547,"{""inspect"": 10, ""nearest_known_risk"": 51}"
nearest_risk_revisit:site_medium:79,nearest_risk_revisit,site_medium,79,0.44387755102040816,1.0,121.0,0,2,0,131,123.00000000000001,True,0.13656259664576073,"{""inspect"": 10, ""nearest_known_risk"": 121}"
nearest_risk_revisit:site_medium:80,nearest_risk_revisit,site_medium,80,0.5459183673469388,1.0,158.0,0,1,1,168,160.0,True,0.08909761752528582,"{""inspect"": 10, ""nearest_known_risk"": 158}"
nearest_risk_revisit:site_medium:81,nearest_risk_revisit,site_medium,81,0.5510204081632653,1.0,151.0,0,0,0,161,153.0,True,0.11510124320875831,"{""inspect"": 10, ""nearest_known_risk"": 151}"
nearest_risk_revisit:site_medium:82,nearest_risk_revisit,site_medium,82,0.33163265306122447,1.0,80.0,0,0,0,90,82.00000000000003,True,0.1500122207087568,"{""inspect"": 10, ""nearest_known_risk"": 80}"
nearest_risk_revisit:site_medium:83,nearest_risk_revisit,site_medium,83,0.24489795918367346,1.0,52.0,0,4,0,61,53.800000000000004,True,0.09209672027252248,"{""inspect"": 9, ""nearest_known_risk"": 52}"
nearest_risk_revisit:site_medium:84,nearest_risk_revisit,site_medium,84,0.47959183673469385,1.0,154.0,0,3,0,164,156.0,True,0.329325610570178,"{""inspect"": 10, ""nearest_known_risk"": 154}"
nearest_risk_revisit:site_medium:85,nearest_risk_revisit,site_medium,85,0.5969387755102041,1.0,177.0,0,3,0,185,178.6,True,0.14469351263943356,"{""inspect"": 8, ""nearest_known_risk"": 177}"
nearest_risk_revisit:site_medium:86,nearest_risk_revisit,site_medium,86,0.3469387755102041,1.0,85.0,0,0,0,95,87.00000000000001,True,0.15528736740203672,"{""inspect"": 10, ""nearest_known_risk"": 85}"
nearest_risk_revisit:site_medium:87,nearest_risk_revisit,site_medium,87,0.37755102040816324,1.0,120.0,0,0,3,129,121.8,True,0.14989845009787772,"{""inspect"": 9, ""nearest_known_risk"": 120}"
nearest_risk_revisit:site_medium:88,nearest_risk_revisit,site_medium,88,0.3469387755102041,1.0,78.0,0,4,1,88,80.0,True,0.13970568033983,"{""inspect"": 10, ""nearest_known_risk"": 78}"
nearest_risk_revisit:site_medium:89,nearest_risk_revisit,site_medium,89,0.29591836734693877,1.0,74.0,0,0,0,84,76.00000000000001,True,0.10621547595032357,"{""inspect"": 10, ""nearest_known_risk"": 74}"
nearest_risk_revisit:site_medium:90,nearest_risk_revisit,site_medium,90,0.20918367346938777,1.0,42.0,0,0,0,51,43.80000000000001,True,0.17492745331872037,"{""inspect"": 9, ""nearest_known_risk"": 42}"
nearest_risk_revisit:site_medium:91,nearest_risk_revisit,site_medium,91,0.37755102040816324,1.0,96.0,0,0,0,104,97.60000000000001,True,0.13527307657148832,"{""inspect"": 8, ""nearest_known_risk"": 96}"
nearest_risk_revisit:site_medium:92,nearest_risk_revisit,site_medium,92,0.28061224489795916,1.0,62.0,0,3,0,72,64.00000000000001,True,0.13776944534684946,"{""inspect"": 10, ""nearest_known_risk"": 62}"
nearest_risk_revisit:site_medium:93,nearest_risk_revisit,site_medium,93,0.1377551020408163,1.0,43.0,0,0,0,53,45.000000000000014,True,0.28847169651614746,"{""inspect"": 10, ""nearest_known_risk"": 43}"
nearest_risk_revisit:site_medium:94,nearest_risk_revisit,site_medium,94,0.4489795918367347,1.0,121.0,0,0,0,131,123.00000000000001,True,0.06642977228096708,"{""inspect"": 10, ""nearest_known_risk"": 121}"
nearest_risk_revisit:site_medium:95,nearest_risk_revisit,site_medium,95,0.2857142857142857,1.0,68.0,0,1,0,76,69.60000000000002,True,0.168642105372304,"{""inspect"": 8, ""nearest_known_risk"": 68}"
nearest_risk_revisit:site_medium:96,nearest_risk_revisit,site_medium,96,0.30612244897959184,1.0,84.0,0,6,0,94,86.00000000000001,True,0.20384042402432162,"{""inspect"": 10, ""nearest_known_risk"": 84}"
nearest_risk_revisit:site_medium:97,nearest_risk_revisit,site_medium,97,0.3622448979591837,1.0,85.0,0,0,0,95,87.00000000000001,True,0.13359052643768096,"{""inspect"": 10, ""nearest_known_risk"": 85}"
nearest_risk_revisit:site_medium:98,nearest_risk_revisit,site_medium,98,0.18877551020408162,1.0,39.0,0,1,0,48,40.80000000000001,True,0.192429166418151,"{""inspect"": 9, ""nearest_known_risk"": 39}"
nearest_risk_revisit:site_medium:99,nearest_risk_revisit,site_medium,99,0.24489795918367346,1.0,63.0,0,0,0,72,64.80000000000001,True,0.15740277740405872,"{""inspect"": 9, ""nearest_known_risk"": 63}"
nearest_risk_revisit:site_dynamic:0,nearest_risk_revisit,site_dynamic,0,0.19140625,1.0,65.0,0,17,0,80,68.00000000000001,True,0.5121537506056484,"{""inspect"": 15, ""nearest_known_risk"": 65}"
nearest_risk_revisit:site_dynamic:1,nearest_risk_revisit,site_dynamic,1,0.453125,1.0,164.0,0,13,1,179,167.0,True,0.5010843578421682,"{""inspect"": 15, ""nearest_known_risk"": 164}"
nearest_risk_revisit:site_dynamic:2,nearest_risk_revisit,site_dynamic,2,0.36328125,1.0,139.0,0,7,0,152,141.60000000000002,True,0.39618157940199844,"{""inspect"": 13, ""nearest_known_risk"": 139}"
nearest_risk_revisit:site_dynamic:3,nearest_risk_revisit,site_dynamic,3,0.34765625,1.0,119.0,0,18,0,134,122.00000000000003,True,0.16744104570208757,"{""inspect"": 15, ""nearest_known_risk"": 119}"
nearest_risk_revisit:site_dynamic:4,nearest_risk_revisit,site_dynamic,4,0.41796875,1.0,169.0,0,18,0,182,171.6,True,0.19113351587733193,"{""inspect"": 13, ""nearest_known_risk"": 169}"
nearest_risk_revisit:site_dynamic:5,nearest_risk_revisit,site_dynamic,5,0.4453125,1.0,195.0,0,8,0,209,197.8,True,0.25156889939079125,"{""inspect"": 14, ""nearest_known_risk"": 195}"
nearest_risk_revisit:site_dynamic:6,nearest_risk_revisit,site_dynamic,6,0.32421875,1.0,112.0,0,9,1,127,115.00000000000001,True,0.1576614158693701,"{""inspect"": 15, ""nearest_known_risk"": 112}"
nearest_risk_revisit:site_dynamic:7,nearest_risk_revisit,site_dynamic,7,0.4609375,1.0,172.0,0,10,1,186,174.8,True,0.29197150590373905,"{""inspect"": 14, ""nearest_known_risk"": 172}"
nearest_risk_revisit:site_dynamic:8,nearest_risk_revisit,site_dynamic,8,0.52734375,1.0,248.0,0,5,0,263,250.99999999999997,True,0.23771520846119654,"{""inspect"": 15, ""nearest_known_risk"": 248}"
nearest_risk_revisit:site_dynamic:9,nearest_risk_revisit,site_dynamic,9,0.43359375,1.0,158.0,0,6,1,173,160.99999999999991,True,0.22150173472412835,"{""inspect"": 15, ""nearest_known_risk"": 158}"
nearest_risk_revisit:site_dynamic:10,nearest_risk_revisit,site_dynamic,10,0.625,1.0,278.0,0,29,1,293,280.99999999999994,True,0.24577781538965351,"{""inspect"": 15, ""nearest_known_risk"": 278}"
nearest_risk_revisit:site_dynamic:11,nearest_risk_revisit,site_dynamic,11,0.35546875,1.0,161.0,0,6,0,174,163.59999999999997,True,0.46890747235638314,"{""inspect"": 13, ""nearest_known_risk"": 161}"
nearest_risk_revisit:site_dynamic:12,nearest_risk_revisit,site_dynamic,12,0.4765625,1.0,196.0,0,22,1,210,198.79999999999998,True,0.13838095196877562,"{""inspect"": 14, ""nearest_known_risk"": 196}"
nearest_risk_revisit:site_dynamic:13,nearest_risk_revisit,site_dynamic,13,0.375,1.0,130.0,0,12,0,144,132.8,True,0.3808576374366466,"{""inspect"": 14, ""nearest_known_risk"": 130}"
nearest_risk_revisit:site_dynamic:14,nearest_risk_revisit,site_dynamic,14,0.34765625,1.0,126.0,0,10,0,141,129.0,True,0.22919007171612524,"{""inspect"": 15, ""nearest_known_risk"": 126}"
nearest_risk_revisit:site_dynamic:15,nearest_risk_revisit,site_dynamic,15,0.53515625,1.0,217.0,0,25,0,232,220.0,True,0.2142918107485206,"{""inspect"": 15, ""nearest_known_risk"": 217}"
nearest_risk_revisit:site_dynamic:16,nearest_risk_revisit,site_dynamic,16,0.34765625,1.0,117.0,0,5,0,131,119.80000000000003,True,0.3220854948704906,"{""inspect"": 14, ""nearest_known_risk"": 117}"
nearest_risk_revisit:site_dynamic:17,nearest_risk_revisit,site_dynamic,17,0.30078125,1.0,108.0,0,3,0,121,110.60000000000002,True,0.2155975195240568,"{""inspect"": 13, ""nearest_known_risk"": 108}"
nearest_risk_revisit:site_dynamic:18,nearest_risk_revisit,site_dynamic,18,0.5,1.0,188.0,0,13,0,201,190.6,True,0.13107412818481043,"{""inspect"": 13, ""nearest_known_risk"": 188}"
nearest_risk_revisit:site_dynamic:19,nearest_risk_revisit,site_dynamic,19,0.3359375,1.0,133.0,0,6,0,146,135.60000000000002,True,0.4579534254607757,"{""inspect"": 13, ""nearest_known_risk"": 133}"
nearest_risk_revisit:site_dynamic:20,nearest_risk_revisit,site_dynamic,20,0.51953125,1.0,228.0,0,12,0,242,230.8,True,0.2721520657901275,"{""inspect"": 14, ""nearest_known_risk"": 228}"
nearest_risk_revisit:site_dynamic:21,nearest_risk_revisit,site_dynamic,21,0.609375,1.0,237.0,0,18,0,251,239.79999999999993,True,0.16261952216328823,"{""inspect"": 14, ""nearest_known_risk"": 237}"
nearest_risk_revisit:site_dynamic:22,nearest_risk_revisit,site_dynamic,22,0.40625,1.0,159.0,0,7,0,173,161.8,True,0.9289260116214676,"{""inspect"": 14, ""nearest_known_risk"": 159}"
nearest_risk_revisit:site_dynamic:23,nearest_risk_revisit,site_dynamic,23,0.4765625,1.0,201.0,0,9,0,216,204.0,True,0.17265555423499016,"{""inspect"": 15, ""nearest_known_risk"": 201}"
nearest_risk_revisit:site_dynamic:24,nearest_risk_revisit,site_dynamic,24,0.33203125,1.0,105.0,0,7,0,119,107.80000000000003,True,0.2021487396770008,"{""inspect"": 14, ""nearest_known_risk"": 105}"
nearest_risk_revisit:site_dynamic:25,nearest_risk_revisit,site_dynamic,25,0.37109375,1.0,108.0,0,15,0,123,111.00000000000001,True,0.16583821322670494,"{""inspect"": 15, ""nearest_known_risk"": 108}"
nearest_risk_revisit:site_dynamic:26,nearest_risk_revisit,site_dynamic,26,0.19140625,1.0,64.0,0,5,1,79,67.00000000000003,True,0.25860379712326054,"{""inspect"": 15, ""nearest_known_risk"": 64}"
nearest_risk_revisit:site_dynamic:27,nearest_risk_revisit,site_dynamic,27,0.265625,1.0,71.0,0,18,0,84,73.60000000000002,True,0.2554476190458185,"{""inspect"": 13, ""nearest_known_risk"": 71}"
nearest_risk_revisit:site_dynamic:28,nearest_risk_revisit,site_dynamic,28,0.3359375,1.0,121.0,0,4,0,136,124.00000000000003,True,0.4485389697091544,"{""inspect"": 15, ""nearest_known_risk"": 121}"
nearest_risk_revisit:site_dynamic:29,nearest_risk_revisit,site_dynamic,29,0.6015625,1.0,287.0,0,10,0,300,289.6,True,0.22089266596594825,"{""inspect"": 13, ""nearest_known_risk"": 287}"
nearest_risk_revisit:site_dynamic:30,nearest_risk_revisit,site_dynamic,30,0.484375,1.0,219.0,0,15,0,233,221.79999999999998,True,0.3005248920886094,"{""inspect"": 14, ""nearest_known_risk"": 219}"
nearest_risk_revisit:site_dynamic:31,nearest_risk_revisit,site_dynamic,31,0.4921875,1.0,218.0,0,4,2,233,220.99999999999994,True,0.18878197377395733,"{""inspect"": 15, ""nearest_known_risk"": 218}"
nearest_risk_revisit:site_dynamic:32,nearest_risk_revisit,site_dynamic,32,0.21484375,1.0,72.0,0,7,0,87,75.00000000000001,True,0.5887597692252575,"{""inspect"": 15, ""nearest_known_risk"": 72}"
nearest_risk_revisit:site_dynamic:33,nearest_risk_revisit,site_dynamic,33,0.46875,1.0,184.0,0,15,0,199,187.0,True,0.1440376871681992,"{""inspect"": 15, ""nearest_known_risk"": 184}"
nearest_risk_revisit:site_dynamic:34,nearest_risk_revisit,site_dynamic,34,0.41796875,1.0,161.0,0,10,0,175,163.8,True,0.25677371420897543,"{""inspect"": 14, ""nearest_known_risk"": 161}"
nearest_risk_revisit:site_dynamic:35,nearest_risk_revisit,site_dynamic,35,0.453125,1.0,159.0,0,23,1,174,162.0,True,0.1730097716355739,"{""inspect"": 15, ""nearest_known_risk"": 159}"
nearest_risk_revisit:site_dynamic:36,nearest_risk_revisit,site_dynamic,36,0.328125,1.0,112.0,0,7,0,123,114.20000000000002,True,0.3012642288027801,"{""inspect"": 11, ""nearest_known_risk"": 112}"
nearest_risk_revisit:site_dynamic:37,nearest_risk_revisit,site_dynamic,37,0.23046875,1.0,108.0,0,0,0,122,110.80000000000004,True,0.3077909839434977,"{""inspect"": 14, ""nearest_known_risk"": 108}"
nearest_risk_revisit:site_dynamic:38,nearest_risk_revisit,site_dynamic,38,0.53125,1.0,218.0,0,16,0,231,220.60000000000002,True,0.2097151508288724,"{""inspect"": 13, ""nearest_known_risk"": 218}"
nearest_risk_revisit:site_dynamic:39,nearest_risk_revisit,site_dynamic,39,0.45703125,1.0,197.0,0,11,0,210,199.60000000000002,True,0.19184238183134722,"{""inspect"": 13, ""nearest_known_risk"": 197}"
nearest_risk_revisit:site_dynamic:40,nearest_risk_revisit,site_dynamic,40,0.52734375,1.0,241.0,0,10,1,255,243.79999999999995,True,0.1767435274315158,"{""inspect"": 14, ""nearest_known_risk"": 241}"
nearest_risk_revisit:site_dynamic:41,nearest_risk_revisit,site_dynamic,41,0.58984375,1.0,228.0,0,26,0,242,230.8,True,0.15939090834845873,"{""inspect"": 14, ""nearest_known_risk"": 228}"
nearest_risk_revisit:site_dynamic:42,nearest_risk_revisit,site_dynamic,42,0.6015625,1.0,235.0,0,13,0,248,237.59999999999997,True,0.12534959692387812,"{""inspect"": 13, ""nearest_known_risk"": 235}"
nearest_risk_revisit:site_dynamic:43,nearest_risk_revisit,site_dynamic,43,0.48046875,1.0,176.0,0,9,0,190,178.79999999999998,True,0.24367105246423498,"{""inspect"": 14, ""nearest_known_risk"": 176}"
nearest_risk_revisit:site_dynamic:44,nearest_risk_revisit,site_dynamic,44,0.3046875,1.0,143.0,0,11,0,157,145.79999999999998,True,0.48456496780050123,"{""inspect"": 14, ""nearest_known_risk"": 143}"
nearest_risk_revisit:site_dynamic:45,nearest_risk_revisit,site_dynamic,45,0.55078125,1.0,246.0,0,22,0,259,248.6,True,0.25514131443373655,"{""inspect"": 13, ""nearest_known_risk"": 246}"
nearest_risk_revisit:site_dynamic:46,nearest_risk_revisit,site_dynamic,46,0.21875,1.0,61.0,0,7,0,75,63.800000000000026,True,0.1709159987512976,"{""inspect"": 14, ""nearest_known_risk"": 61}"
nearest_risk_revisit:site_dynamic:47,nearest_risk_revisit,site_dynamic,47,0.6328125,1.0,276.0,0,24,2,291,278.99999999999994,True,0.2177089356330841,"{""inspect"": 15, ""nearest_known_risk"": 276}"
nearest_risk_revisit:site_dynamic:48,nearest_risk_revisit,site_dynamic,48,0.20703125,1.0,79.0,0,4,0,94,82.00000000000001,True,0.37595638423226774,"{""inspect"": 15, ""nearest_known_risk"": 79}"
nearest_risk_revisit:site_dynamic:49,nearest_risk_revisit,site_dynamic,49,0.47265625,1.0,206.0,0,21,0,220,208.8,True,0.3122086376110515,"{""inspect"": 14, ""nearest_known_risk"": 206}"
nearest_risk_revisit:site_dynamic:50,nearest_risk_revisit,site_dynamic,50,0.41796875,1.0,158.0,0,3,0,172,160.8,True,0.19209593233955635,"{""inspect"": 14, ""nearest_known_risk"": 158}"
nearest_risk_revisit:site_dynamic:51,nearest_risk_revisit,site_dynamic,51,0.4453125,1.0,196.0,0,9,2,210,198.8,True,0.22713619109708816,"{""inspect"": 14, ""nearest_known_risk"": 196}"
nearest_risk_revisit:site_dynamic:52,nearest_risk_revisit,site_dynamic,52,0.46484375,1.0,180.0,0,9,0,195,183.0,True,0.27307999941209954,"{""inspect"": 15, ""nearest_known_risk"": 180}"
nearest_risk_revisit:site_dynamic:53,nearest_risk_revisit,site_dynamic,53,0.56640625,1.0,197.0,0,17,3,211,199.8,True,0.21769857791062638,"{""inspect"": 14, ""nearest_known_risk"": 197}"
nearest_risk_revisit:site_dynamic:54,nearest_risk_revisit,site_dynamic,54,0.31640625,1.0,99.0,0,14,0,112,101.60000000000001,True,0.1832080355857865,"{""inspect"": 13, ""nearest_known_risk"": 99}"
nearest_risk_revisit:site_dynamic:55,nearest_risk_revisit,site_dynamic,55,0.46484375,1.0,190.0,0,7,0,204,192.8,True,0.20153676407918444,"{""inspect"": 14, ""nearest_known_risk"": 190}"
nearest_risk_revisit:site_dynamic:56,nearest_risk_revisit,site_dynamic,56,0.39453125,1.0,154.0,0,14,0,168,156.8,True,0.25938630902341436,"{""inspect"": 14, ""nearest_known_risk"": 154}"
nearest_risk_revisit:site_dynamic:57,nearest_risk_revisit,site_dynamic,57,0.58984375,1.0,277.0,0,17,0,291,279.8,True,0.1914505155707463,"{""inspect"": 14, ""nearest_known_risk"": 277}"
