4,3,0,9,0,0,0,0,0
59,804,2,739,218,0,0,0,0
5,6,0,12,21,0,0,0,0
0,208,0,1094,108,0,0,0,0
4,81,4,98,2344,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
