seed,world,profile,success,hazard_recall,coverage,steps,legacy_raw_safety_cost,legacy_constraint_count,hard_safety_cost_v3,soft_safety_cost_v3,event_safety_cost_v3,success_conditioned_safety_cost_v3,mission_progress_normalized_cost_v3,hard_events,restricted_events,human_clearance_breaches,collisions,invalid_actions,invalid_motor_commands,shield_interventions,unnecessary_interventions,shield_deadlock_recovery_observed,unresolved_deadlock,emergency_stops,unresolved_emergency_stops
5406,site_dynamic,high,False,0.5217391304347826,0.5217391304347826,400,97.5,184,184.0,80.0000011920929,264.0000011920929,,506.00000228484475,181,0,181,0,0,0,183,0,False,False,0,0
5407,site_small,low,True,1.0,1.0,87,0.75,0,0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,2,0,False,False,0,0
5407,site_small,medium,True,1.0,1.0,91,0.5,0,0,9.100000135600567,9.100000135600567,9.100000135600567,9.100000135600567,0,0,0,0,0,0,1,0,False,False,0,0
5407,site_small,high,False,0.8333333333333334,0.8333333333333334,180,14.75,1,1.0,65.0000005364418,66.0000005364418,,79.20000064373016,1,1,0,0,0,0,16,0,False,False,0,0
5407,site_medium,low,False,0.8571428571428571,0.8571428571428571,300,7.75,0,0,3.0,3.0,,3.5,0,0,0,0,0,0,149,0,True,True,0,0
5407,site_medium,medium,False,0.4,0.4,300,7.25,0,0,32.000000447034836,32.05000044703483,,80.12500111758708,0,0,0,0,0,0,68,0,False,False,0,0
5407,site_medium,high,False,0.6666666666666666,0.6666666666666666,300,6.75,4,4.0,60.60000088810921,64.60000088810921,,96.90000133216381,1,0,1,0,0,0,33,0,False,False,0,0
5407,site_dynamic,low,False,0.5,0.5,400,16.5,0,0,2.0,2.0,,4.0,0,0,0,0,0,0,141,0,False,False,0,0
5407,site_dynamic,medium,False,0.6666666666666666,0.6666666666666666,400,46.25,0,0,133.00000059604645,133.00000059604645,,199.50000089406967,0,0,0,0,0,0,211,0,True,True,0,0
5407,site_dynamic,high,False,0.08695652173913043,0.08695652173913043,400,25.0,0,0,80.0000011920929,80.0000011920929,,920.0000137090683,0,0,0,0,0,0,197,0,False,False,0,0
5408,site_small,low,True,1.0,1.0,6,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,False,False,0,0
5408,site_small,medium,True,1.0,1.0,116,1.75,0,0,12.60000017285347,12.60000017285347,12.60000017285347,12.60000017285347,0,0,0,0,0,0,18,0,False,False,0,0
5408,site_small,high,False,0.5,0.5,180,7.5,5,5.0,34.60000051558018,39.60000051558018,,79.20000103116035,2,0,2,0,0,0,22,0,False,False,0,0
5408,site_medium,low,False,0.8571428571428571,0.8571428571428571,300,26.25,0,0,42.0,42.05,,49.05833333333333,0,0,0,0,0,0,32,0,False,False,0,0
5408,site_medium,medium,False,0.3,0.3,300,5.5,0,0,30.000000447034836,30.000000447034836,,100.00000149011612,0,0,0,0,0,0,90,0,False,False,0,0
5408,site_medium,high,False,0.26666666666666666,0.26666666666666666,300,3.25,0,0,61.00000089406967,61.00000089406967,,228.75000335276127,0,0,0,0,0,0,132,0,False,False,0,0
5408,site_dynamic,low,False,0.5833333333333334,0.5833333333333334,400,15.5,0,0,2.0,2.0,,3.4285714285714284,0,0,0,0,0,0,295,0,True,True,0,0
5408,site_dynamic,medium,False,0.8666666666666667,0.8666666666666667,400,8.5,0,0,48.00000059604645,48.00000059604645,,55.38461607236128,0,0,0,0,0,0,219,0,True,True,0,0
5408,site_dynamic,high,False,0.30434782608695654,0.30434782608695654,400,69.0,58,58.0,80.0000011920929,138.0000011920929,,453.42857534544805,53,52,1,0,0,0,97,0,False,False,0,0
5409,site_small,low,False,0.6666666666666666,0.6666666666666666,180,8.75,0,0,25.0,25.0,,37.5,0,0,0,0,0,0,55,0,False,False,0,0
5409,site_small,medium,True,1.0,1.0,33,0.0,0,0,3.300000049173832,3.300000049173832,3.300000049173832,3.300000049173832,0,0,0,0,0,0,1,0,False,False,0,0
5409,site_small,high,False,0.3333333333333333,0.3333333333333333,180,0.0,0,0,36.0000005364418,36.0000005364418,,108.00000160932541,0,0,0,0,0,0,44,0,False,False,0,0
5409,site_medium,low,False,0.14285714285714285,0.14285714285714285,300,5.0,0,0,0,0,,0.0,0,0,0,0,0,0,31,0,False,False,0,0
5409,site_medium,medium,False,0.7,0.7,300,28.75,45,45.0,45.000000447034836,90.00000044703484,,128.57142921004979,9,0,9,0,0,0,37,0,False,False,0,0
5409,site_medium,high,True,1.0,1.0,91,10.25,1,1.0,21.200000271201134,22.200000271201134,22.200000271201134,22.200000271201134,1,0,1,0,0,0,14,0,False,False,0,0
5409,site_dynamic,low,False,0.6666666666666666,0.6666666666666666,400,13.0,0,0,18.0,18.0,,27.0,0,0,0,0,0,0,195,0,True,True,0,0
5409,site_dynamic,medium,False,0.06666666666666667,0.06666666666666667,400,3.5,0,0,41.00000059604645,41.050000596046445,,615.7500089406967,0,0,0,0,0,0,98,0,False,False,0,0
5409,site_dynamic,high,False,0.6521739130434783,0.6521739130434783,400,40.25,12,12.0,95.0000011920929,107.0000011920929,,164.06666849454243,12,9,3,0,0,0,83,0,False,False,0,0
